"","Baso","Ccr7_DC","Eos","Erythroid","Lymphoid","Mast","Meg","Monocyte","Neutrophil","pDC","Undifferentiated"
"5759",0,0,0,0,0,0,0,0,13,0,0
"5761",0,0,0,1,0,0,9,0,0,0,1
"5764",0,0,0,0,0,0,0,0,0,0,2
"5769",50,0,0,0,0,0,0,0,0,0,23
"5773",1,0,4,0,0,0,0,0,0,0,1
"5774",0,0,0,0,0,0,0,0,5,0,1
"5775",0,0,0,0,0,4,0,0,0,0,0
"5777",0,0,0,0,0,0,0,0,54,0,0
"5784",0,0,0,0,0,0,0,1,0,0,4
"5785",0,0,0,0,0,0,0,0,2,0,0
"5788",0,0,0,5,0,0,0,0,0,0,2
"5790",0,0,0,0,0,0,0,6,17,0,69
"5792",20,0,0,0,0,0,0,3,6,0,14
"5793",0,0,0,2,0,0,0,0,0,0,1
"5794",0,0,0,0,0,0,3,0,0,0,17
"5796",0,0,0,0,0,0,9,0,0,0,8
"5797",13,0,0,0,0,0,0,0,0,0,0
"5799",0,0,0,0,0,0,0,1,0,0,2
"5802",0,0,0,0,0,0,0,2,2,0,5
"5804",0,0,0,0,0,0,0,0,7,0,8
"5806",0,0,0,0,0,0,0,0,6,0,2
"5808",2,0,0,0,0,0,0,1,2,0,34
"5811",0,0,0,0,0,0,0,0,0,0,2
"5812",0,0,0,0,0,3,0,0,0,0,0
"5813",0,0,0,0,0,0,0,3,0,0,0
"5814",0,0,0,0,0,0,0,0,0,0,2
"5819",0,0,0,0,0,0,0,0,1,0,4
"5821",0,0,0,0,0,2,0,0,0,0,1
"5823",0,0,0,0,0,0,0,1,0,0,1
"5827",0,0,0,0,0,0,0,3,0,0,0
"5833",0,0,0,0,0,0,1,0,5,0,1
"5839",4,0,0,0,0,0,0,0,0,0,0
"5843",0,0,0,0,0,0,15,0,0,0,27
"5845",0,0,0,0,0,0,0,1,1,0,0
"5846",0,0,0,0,0,0,16,0,0,0,8
"5852",0,0,0,0,0,0,2,0,0,0,0
"5853",0,0,0,0,0,0,0,3,0,0,0
"5859",0,0,0,0,0,0,0,4,0,0,3
"5861",1,0,0,0,0,0,0,0,0,0,1
"5862",0,0,0,0,0,1,1,0,0,0,0
"5863",0,0,0,0,0,0,0,1,0,0,0
